 period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
2013-12-01,2013-12-31,30,national,11,1400,t," National",National,U.S.,US,Single Family Residential,6,217653.45411196799,0.0078748722578041441,0.095397657368363475,226417.81046625899,-0.011757810669512092,0.088482658992163232,111.426494259641,0.0016542949793958428,0.093145487933428583,115.459079639661,-0.0086276355149760287,0.089571183223223549,331950.92070024798,0.0090613260174015053,-0.00036878363865633368,249673.476525871,-0.0085425306801095724,0.065754332063034715,429180.98959116702,-0.020103332095670168,0.013337891411905778,,,,4.49208670550862,-0.026754134934000362,0.12998565030382991,63.894391288489601,1,-7,0.97484867040218903,5.3119702800086266e-05,0.0016936100144220312,0.21466929606330901,-0.0015279573397790069,-0.015206038985840997,0.112978996662829,0.038262159243820801,0.059230663557508195,0.27585731369803501,-0.032437537428659013,-0.053711705044468983,,,2023-01-15 00:00:00
2021-11-01,2021-11-30,30,national,11,1400,t," National",National,U.S.,US,All Residential,-1,391344.69884050201,0.016621670753829587,0.16120755435859824,395028.21411453001,0.0079725387979958651,0.1280633158273683,214.51203709490599,0.018652147910915851,0.18603679442556365,215.79661022675799,0.01022999172594341,0.14550070260226322,645236.48192462698,0.065131981145668538,-0.017467885845637188,606283.767923565,-0.0018403165353617634,0.0055213117052801408,649522.73767394002,0.010447576245311341,-0.028627576100563878,812343.68439946405,-0.010854352905414477,-0.20405820897234506,1.25416231390727,-0.11739313480031011,-0.29955990094006002,21.476340987371,1,-5,1.0116548326071999,0.00036643043739981174,0.011754684740248877,0.490060102328086,0.003558119468877019,0.10439878373671402,0.089509428127763302,-0.00052510489923500436,-0.023377203600449703,0.55323876433228503,0.019432975589167012,0.02805537291701099,,,2023-01-15 00:00:00
2015-08-01,2015-08-31,30,national,11,1400,t," National",National,U.S.,US,Single Units Only,-2,234015.33349187201,0.0035430432382954624,0.064649276401192335,246456.80590499501,0.0018372766772578597,0.055161260338020934,126.88357057332399,0.0029760564098029185,0.058142665654987491,132.109565244088,0.0036781623579100753,0.056816014780862512,495544.48237753601,0.0011919390935941632,0.12258713269043775,384945.75252947799,-0.018480150292986552,0.16626944118557607,604593.95244377898,0.02152839668420814,0.076626667267577941,1842929.5202894399,-0.0090126618237534872,-0.040166181320421268,3.8006401993724999,0.08684894316925007,-0.56522981729860033,54.435438382566602,-1,-4,0.97672542989022404,0.00037823417714499818,0.0039296810993429965,0.21000365958996001,0.0014257457200460011,0.02562291452537202,0.122641921829687,0.0020933043392570017,0.030290502059545907,0.348372439194996,0.010645372833104016,0.036668132200751991,,,2023-01-15 00:00:00
2013-07-01,2013-07-31,30,national,11,1400,t," National",National,U.S.,US,Single Family Residential,6,215414.133387462,0.021303492887638997,0.14129559938135938,225839.07825855201,0.0085109712269686444,0.12907941755651886,109.417454834804,0.019441131847445448,0.11682815035365657,114.30960738779901,0.0068115034877607172,0.1056641600011341,357684.50454397901,0.029569021416072649,0.16463487369893959,253919.753477402,0.0089462197441128044,0.2460969666324957,437301.68961440702,0.0051309218124244715,0.15855219457105507,,,,4.26375423416982,-0.15975071866569035,-1.0026336556446402,65.282812343689798,1,-14,0.97577172612027097,0.00080971077119795787,0.0087474101684709149,0.22328384432169701,0.0011976783422880111,0.032974095075033016,0.062130085616861098,0.0030268736667128995,0.0058295218277616967,0.32682853179622001,0.020038011111752019,0.033722985573082009,,,2023-01-15 00:00:00
2014-04-01,2014-04-30,30,national,11,1400,t," National",National,U.S.,US,Single Family Residential,6,220164.07151839,0.0012242997834444047,0.071064387164281095,235616.601394531,0.0081370299222700559,0.069456438051455516,112.565796772174,0.0025178599807202939,0.0656264289270585,118.699759998597,0.010166585931684402,0.061539348636106439,331040.69768689701,-0.0013570387629662228,-0.045468957884906902,261285.40851209001,0.082583698546561779,0.078981002020255708,440863.74515238998,0.015433587672959659,0.034929142627588616,,,,4.6578441246137299,-0.12744682514764971,0.33924570306598945,65.378923219557606,-0,1,0.97241721607944498,-0.00033812859607407209,-0.0021015467955010081,0.19877925787185799,-0.0046192553409830084,-0.024521775940482021,0.088086456030816496,0.012388028302125695,0.031915725812365799,0.30383416915038602,-0.015673424646519996,-0.0090439718099969979,,,2023-01-15 00:00:00
2020-11-01,2020-11-30,30,national,11,1400,t," National",National,U.S.,US,Condo/Co-op,3,280057.964931097,0.00026261692898854605,0.088949062760477648,295523.84057144303,-0.0021437398384460682,0.076641429942257089,240.712790762971,0.0095752559679833649,0.10119944299922645,258.56004278124999,-0.0042369094160100707,0.098433928639418911,72155.794003785093,0.012675132357856222,0.26379010508978618,65669.104788736906,-0.0038462217297299262,0.30219777342965681,79760.237135664604,-0.069777176661099838,0.13647971344029752,174925.660919813,-0.023215655704826976,0.0012365902746869217,2.50679701770932,-0.047219758109529941,-0.56929159574487986,35.461645128331298,-3,-7,0.98818527475704898,0.0017440578710259391,0.0074073502081459797,0.25004904405906497,0.0068027198138129741,0.061665930139962966,0.11325840291186,0.0086732182051030005,0.0029579210443359955,0.39320287180910801,-0.0092504838301319947,0.03824218214615599,,,2023-01-15 00:00:00
2017-06-01,2017-06-30,30,national,11,1400,t," National",National,U.S.,US,Single Family Residential,6,273051.87340193603,0.013438196746701214,0.073498841623485855,284874.27668029902,0.00044175074990726593,0.058150810379793638,137.95265047500601,0.0019599380141011036,0.070627335562309712,142.284452568803,0.0027300363076367962,0.053489765312839666,409729.367271072,-0.0099124102464361874,0.017706114869516121,336693.10169954097,0.0019972788528610508,0.067092700562236152,479595.10055610898,0.0029454896249307971,0.022535084825108687,,,,3.0282812937948198,-0.091037573904520386,-0.48237260523786007,46.341892939094002,-1,-7,0.98154068550287699,0.00042297432583493499,0.0026605460643479573,0.2475559061723,0.002002687477057008,0.018905010472372002,0.12399931397279799,0.00050804271737699136,-0.0036452753150919975,0.363280543252816,0.0025703593877650088,0.022053735476041003,,,2023-01-15 00:00:00
2012-01-01,2012-01-31,30,national,11,1400,t," National",National,U.S.,US,Single Family Residential,6,177095.16840578901,,,193177.66271008601,,,91.7017269611123,,,100.31413223510501,,,306623.79400853999,,,206338.988929093,,,429295.45645271498,,,,,,5.7979594454066499,,,83.025223006621204,,,0.96319435342733295,,,0.198525511220384,,,0.059092402408794598,,,0.27865909079109002,,,,,2023-01-15 00:00:00
2013-05-01,2013-05-31,30,national,11,1400,t," National",National,U.S.,US,Single Family Residential,6,208845.816633765,0.016002815818125127,0.12750994050889752,220394.174031906,0.0003623128948406773,0.11547559195256496,106.385749479444,0.0071217861670460625,0.10608185673695947,112.587837915164,0.0068800486725784094,0.094427373637290479,345875.91996351001,-0.0026927062679598102,0.11020226551482515,246510.33114333599,0.017967155609741825,0.23397829863818354,429055.27389078197,0.0072087161400482547,0.1383109487580072,,,,4.3001624573446904,-0.018435964203050048,-1.2042583940887495,64.986340253956101,1,-16,0.97464521139572002,0.00012644852077403623,0.0097675640266350339,0.22138443704756,-0.0019165967647800097,0.037877141201379,0.056922174680541698,0.0007514444620910013,-0.00065018523939579936,0.299379441919706,-0.01349869904067702,0.044784947037324996,,,2023-01-15 00:00:00
2017-09-01,2017-09-30,30,national,11,1400,t," National",National,U.S.,US,Condo/Co-op,3,238051.940218406,0.016781569913134842,0.055060414880072184,253016.624401501,0.014037117710747227,0.057899805194991716,201.90863051946801,0.010986363209812167,0.032887292653255962,212.49845142183801,0.0085894303780917891,0.063961336659656087,59315.4729230175,-0.017465016191516636,-0.0092525614605071249,51661.235606636401,-0.0079864313012137922,0.040358790397513111,68486.230264051905,-0.025347898043106332,-0.033792270625399023,158970.302286427,-0.013067417643096046,-0.12750758542041063,2.7017795682935701,-0.064976446949629896,-0.33323953172679976,39.550039424635699,-1,-6,0.98263666646984105,0.00025096475614005964,0.0045957277563259957,0.228834051465682,-0.00059455746866898807,0.030747569755842002,0.093866526770944397,5.4542204563592933e-05,-0.0015494441840981088,0.40007587088055102,-0.0054942160830439568,0.028632411424479032,,,2023-01-15 00:00:00
2022-10-01,2022-10-31,30,national,11,1400,t," National",National,U.S.,US,Single Units Only,-2,406558.14806298498,-0.0039905403675889461,0.055093990310241425,412252.07121729897,-0.0023571410547992278,0.053222781321082824,226.080701502621,-0.00054778881792538758,0.06655190398826849,227.81220955705999,0.0027956661491543855,0.068191712686838102,435011.57462564699,-0.027563392969392031,-0.26533078456404924,392746.17976043798,-0.070081377059510119,-0.33567471237400748,492668.26772701001,-0.032747345839548192,-0.21327362586888543,1036577.8426694199,0.017321413624610038,0.31485888073006429,2.3960831825645301,0.16729411157678031,1.0467405753109502,34.270534797641297,1,14,0.99782837155070803,-0.0030705172814718962,-0.016442942398852023,0.30960256516645301,-0.019773299279600975,-0.179530242452344,0.16167394044427799,0.010936144838775003,0.071734332981029089,0.36430184132293297,-0.0069622189918780442,-0.16886510659314002,,,2023-01-15 00:00:00
2016-11-01,2016-11-30,30,national,11,1400,t," National",National,U.S.,US,All Residential,-1,256373.56608282201,0.0093838396954992742,0.081571175393807982,269385.25117442798,0.0071010406214200295,0.069206296646389331,139.19975958180601,0.017220892860117409,0.085579079933479019,143.477209737284,0.010656095960162704,0.065775724463803087,517967.30470101797,-0.0033359812010497203,0.16865404603262024,415060.50153659802,0.0069082577151904356,0.073463926400936019,610844.12144087697,0.012719481084025652,-0.0027626248645183926,1629240.14425601,-0.017705049281284579,-0.10643693731637272,3.2291920669748002,-0.022716585069199713,-0.98719904869274,48.6528193438104,-1,-6,0.98116231777997998,0.0004277089754959329,0.0043657307757150043,0.229412314832145,0.0013869086789579932,0.016057989355345997,0.15340375095387501,0.037998034261436012,0.030406250743870017,0.37417754835871803,0.0069745646316620169,0.02275958060280503,,,2023-01-15 00:00:00
2013-06-01,2013-06-30,30,national,11,1400,t," National",National,U.S.,US,Townhouse,13,196650.85896635,0.040076935675407155,0.16886917307053606,194666.49956248401,0.015857087980561291,0.12825135734713022,124.271957711833,0.02208606112148237,0.13595883915469731,126.130873295085,0.0084904976176018998,0.11576131887083285,36498.489196529903,0.020775309526391839,0.23177376520827409,29591.600210532499,0.050722114727428158,0.36438800865641685,44909.328500474199,0.0035851170043652569,0.18756035628597312,132140.400150559,-0.012195973946470096,-0.093524731935452521,3.7507168840067102,-0.049133644782319852,-1.2167219441414794,51.327231568355899,-4,-25,0.98111633539188403,0.001156223752980079,0.01110912870585401,0.243681180669266,0.00063751654878799191,0.05615005330353201,0.056654235940465598,-0.0013044495835837014,-0.0058681411847526024,0.37660545140873503,0.00057342192896803201,0.050964447329792051,,,2023-01-15 00:00:00
2020-05-01,2020-05-31,30,national,11,1400,t," National",National,U.S.,US,Single Family Residential,6,299390.82355266402,-0.024216453293888662,0.001789151189414584,328586.15085444303,0.050875674389152525,0.04404152758020019,152.55580291359101,-0.011491984516090237,0.0056198907907338835,164.222178876166,0.029021498565835913,0.045808126534856219,306115.82452424499,-0.098221879190280803,-0.2672464621961711,318553.98176191503,0.28004039586435781,-0.077459832271638662,414378.74317978299,0.33945207009859102,-0.17936207140824212,,,,3.1560925920300802,-0.045552464192029962,0.14734124912355018,44.510011862490899,3,-1,0.97816421876682702,-0.0043872074989169674,-0.0014212577053970277,0.22793606460194499,-0.034094733152078005,-0.00058921332563402484,0.13357369204335001,-4.4638480713982132e-05,-0.020543747838622978,0.369250945834315,0.05522899483187399,0.0074953042461419761,,,2023-01-15 00:00:00
2019-08-01,2019-08-31,30,national,11,1400,t," National",National,U.S.,US,Single Units Only,-2,293018.16016120999,0.00061873520982680397,0.043136170102920257,301106.79242729599,0.0042300438877753699,0.027056886718056505,157.871379532433,0.0058914951369783974,0.03509972292565533,162.62411406590101,0.0092598456049401978,0.02548286662434629,522010.18728593498,-0.0037832958932947358,0.033755078283892903,429993.36611460999,-0.022083091049819981,0.0091740824891743955,596510.30252794002,0.012787809567474939,-0.024302128485606533,1494099.7300245799,-0.013607374661690375,-0.0068139273286718094,2.7648992429933199,-0.014279102342700245,-0.12566562155011995,44.502670822629199,1,3,0.98138470489131202,-5.4535358861018679e-05,-0.001838535136077013,0.225917405492889,0.00070458185621899427,-0.015855991059458008,0.14687711507575399,0.00028033803723398476,0.0046429391360059968,0.39083981601462903,0.012290380767316034,-0.0055858483264389913,,,2023-01-15 00:00:00
2017-02-01,2017-02-28,30,national,11,1400,t," National",National,U.S.,US,All Residential,-1,258816.07611739301,0.0028997674031661091,0.076930600197078425,270267.24263855501,0.0025211424441515806,0.055693976226855346,139.22461419736999,-0.0038116336900519965,0.075408472007637117,143.62615747402899,-0.00021747130599680808,0.057477318466434113,513119.75665135699,-0.020588492614342258,0.057107470021275475,438627.16408528702,0.039615371230920404,0.108425983243291,621881.88799888303,0.0083088600980880667,0.0030332509469472857,1592575.3995574,-0.0016686984649050274,-0.11511758811532158,3.3396392498490601,0.15962967573874032,-0.36363375706618006,46.259660157101401,-1,-8,0.98125321365033202,-0.0005840038120369373,0.0036598677317800643,0.23245630138086801,-0.0014233317635019838,0.015391680102080002,0.119883901270917,0.0023600605554369991,-0.039909269040465989,0.38741708744731701,0.004334813402529003,0.032654999449352018,,,2023-01-15 00:00:00
2018-06-01,2018-06-30,30,national,11,1400,t," National",National,U.S.,US,Townhouse,13,252401.025657808,-0.0056421445919309088,0.053897614893035461,259720.29539699201,0.0018250695562191943,0.048473632398927879,155.68893436137699,-0.0066067723333993467,0.043271030283888789,159.252938152127,-0.0042239292217540747,0.047282046839310921,48509.005735049999,-0.0012166788012643037,0.023901341894036809,43469.565780044803,-0.0048490536447396426,0.021681197605311509,56182.550456735102,-0.020797644031259166,-0.0023624635386512161,108744.471688591,-0.0012363948007002579,-0.08867502676007033,2.23506817464482,-0.060647997441679813,-0.27270357299738013,31.0908509590504,-1,-5,0.98878278752366699,0.00010036127421397811,0.0021563812250079417,0.27814924345473102,0.0035038514173660329,0.015824990924877047,0.122714649038631,-0.0011411959411990052,0.041648119888016102,0.44313192635378101,-0.0030983056743379978,0.019031910510856009,,,2023-01-15 00:00:00
2016-01-01,2016-01-31,30,national,11,1400,t," National",National,U.S.,US,Condo/Co-op,3,207525.67701301901,0.0049015214057503975,0.04879142480637233,221522.16626889099,-0.0078865826642152692,0.082098643392866766,176.67247647073401,-0.0017747641205304587,0.051845747628122885,189.42554174656999,0.010491632698166109,0.088833956545020687,59190.8219269029,0.017150593529429603,0.121451854884431,46504.039439285203,0.00071234012675880365,0.071468487788453494,70678.169359466803,0.024482507356401229,0.013018563232386926,195094.074680019,-0.0049613882969745671,-0.087239697336342292,3.4105516886406,-0.11632912267416007,-0.83157956100592978,49.398900378933398,1,-6,0.97595484252421505,-0.00028924807277996845,0.0050660932567850869,0.18500593627130299,-0.0087629554153350053,0.016860833492756994,0.100197087092545,-0.0012005948222479912,0.0066378855820836968,0.35182089767270303,0.0031387097890180349,0.042966683785917004,,,2023-01-15 00:00:00
2017-01-01,2017-01-31,30,national,11,1400,t," National",National,U.S.,US,Townhouse,13,235663.11820258299,-0.0031347941102811694,0.081324339081557229,242487.01344955701,0.019613600206927373,0.068361143904382971,146.68636268942501,0.011942187538174442,0.069306653261218321,149.72033081291701,0.0062038902919880901,0.060609631137628073,45897.452835289398,-0.0078965416154364032,0.066937891528793481,40655.867553234799,0.023000059012872942,0.14431632676854922,53819.436639703403,-0.0080933671427990683,0.047593449481648786,121911.826813493,-0.0002160049801556152,-0.090514749742485079,2.7019465638619198,-0.0042982067332903995,-0.4526537066666303,40.776241648532597,1,-6,0.98716366828411495,0.0017791608820039162,0.0049753158210319448,0.24516729694695699,0.0053599142414319789,0.016479299342164994,0.084626914943175702,0.0040151773737620994,-0.011616093268787792,0.41355557355008199,-0.0016880985466030118,0.053160655653898992,,,2023-01-15 00:00:00
2022-01-01,2022-01-31,30,national,11,1400,t," National",National,U.S.,US,Condo/Co-op,3,318320.409664737,0.014092483681016343,0.12046852632307159,334727.58187472698,0.029208888016614809,0.10917600519210158,283.05143141316501,0.0082961039671947123,0.13960407868616875,296.93983010267903,0.012706890889630618,0.11623139004348482,75533.047109637395,0.069364365764594815,0.011992445922902828,65446.873575019003,-0.040338514805666748,-0.069972900381266467,71247.810684513897,-0.033332081291338689,-0.09471939084786285,109184.859879576,-0.014433805000051536,-0.31460648378309264,1.37804286169589,-0.12304929308404011,-0.74056586382260026,26.848564571561901,0,-8,1.0041359387930999,0.0010813974133099258,0.014655672768878913,0.43263178221441201,0.027745700598968026,0.17211700085927301,0.080862367470615301,-0.0061832340817594006,-0.024992719428092697,0.46747169288139001,0.00069224381356303155,0.077767988890768025,,,2023-01-15 00:00:00
2022-05-01,2022-05-31,30,national,11,1400,t," National",National,U.S.,US,Townhouse,13,363103.883457352,-0.003762682545668361,0.12198971891491706,357088.01041516202,-0.0044504524089618025,0.10189390257405773,227.430077970247,-3.1528835526262178e-05,0.15008902680193859,225.570191703642,-0.0011218853008467811,0.13403086617867199,51859.308125170101,-0.048305970572058543,-0.10656592459827208,49609.978853126901,-0.021459705409344942,-0.14884511607405848,60531.960017068101,0.0067791720825727264,-0.05994813197743698,79756.858639181795,0.050100330400366433,0.11874526549889053,1.52562096220368,0.14118207925533,0.29020689605798999,21.877225212467899,1,0,1.02202433961804,-0.0030388758927799575,0.010066834978989858,0.508098868682063,-0.021266624551736002,0.05121382587040102,0.105859773843804,0.011562051251886099,0.0309866763391725,0.49733702498158999,-0.013415043660772008,-0.057260133140073999,,,2023-01-15 00:00:00
2016-03-01,2016-03-31,30,national,11,1400,t," National",National,U.S.,US,Townhouse,13,221609.00813843799,0.0051189384353522716,0.052035475068148429,232455.00373559099,0.019316100469927822,0.070715074341679118,136.93534531824201,-0.0042473725348832758,0.026470524901857972,144.47565243238799,0.024973355946443565,0.057873243759815063,41448.7243969919,-4.2017799353866181e-05,0.037953864749345145,37482.872310272403,0.0463327063548713,0.11786622937397895,55768.205868044097,0.065581823702860254,0.10866601685411381,137173.86918501501,0.011035106365227865,-0.037658271398534393,3.4051869075510401,0.29906451678898005,-0.22889512710617987,49.099768334779803,1,-5,0.98153329676351198,0.00098964341202500972,0.0036373199178699744,0.22765294569255101,0.0026815290564200234,0.029231789093244004,0.093874062296924105,-0.064714024413897897,-0.0040341138920018949,0.39555600708375999,0.027013017221299007,0.05366443991198,,,2023-01-15 00:00:00
2012-05-01,2012-05-31,30,national,11,1400,t," National",National,U.S.,US,Single Family Residential,6,185227.47261944599,0.0084904922534709826,,197578.66117547301,0.01319172314774919,,96.182528292518498,0.017034051014966245,,102.873740759044,0.0098602955194027064,,311543.15813174797,-0.011761249726033984,,199768.773417964,-0.014229024725222805,,376922.73307123798,-0.039761539957456793,,,,,5.5044208514334398,0.010914960989639511,,80.874620502173201,-2,,0.96487764736908499,0.0012458893018909567,,0.183507295846181,0.0015858708078050066,,0.057572359919937498,-0.00036206631819090535,,0.25459449488238101,-0.013420211613417998,,,,2023-01-15 00:00:00
2013-04-01,2013-04-30,30,national,11,1400,t," National",National,U.S.,US,All Residential,-1,199559.526268054,0.0075701503044460772,0.12470542161471254,212990.996892967,0.029739569674507749,0.13334348941660257,108.322546374539,0.013615853382191068,0.11418450966433635,114.756901971221,0.013881508153489097,0.096766592190027589,439402.564152773,-0.0016965453984308931,0.1017163238635399,313043.05279698299,-0.0079534048286746817,0.20058750705933259,547012.00216778298,0.01691996675760965,0.073569523920729019,1853272.45909396,-0.0004590943486311172,-0.14498594107886009,4.3007982028279299,0.019319590081339655,-1.2088406431109897,63.477525806714503,-0,-20,0.97410177443859303,0.00017214544729204917,0.011540347178181976,0.224562786623897,-0.0026919848396090018,0.04507988632239901,0.055135587657410202,0.0014872476061952022,-0.0043513277431588004,0.32151059926967501,-0.00042593617887898283,0.048031517266288015,,,2023-01-15 00:00:00
2019-07-01,2019-07-31,30,national,11,1400,t," National",National,U.S.,US,Single Family Residential,6,302701.37125758798,0.0097023483544147471,0.048094957223589585,308794.75884899503,-0.008582187727574131,0.020367229654701724,152.312446154242,0.0063539241719279271,0.036090339913370295,155.871359798301,0.0024518104704918109,0.026541547062845394,420664.25468135101,0.009760211579265432,0.015490980300360668,345435.26727454597,-0.0092764125606964454,-0.0087861267913298402,457302.22695662797,-0.047954712114719356,-0.042521059698319874,,,,2.8056160302968598,-0.16521853147271015,-0.085352118817440203,44.819464206330203,0,2,0.98144513153572499,0.0010734339125569869,-0.0015129613134690079,0.22960560645117201,-0.0020283096784129984,-0.020718466597014984,0.15003984487296701,-0.0028418622024729834,0.0045735104260700155,0.38915806563171501,0.018628518671140015,-0.0097611398908289959,,,2023-01-15 00:00:00
2022-11-01,2022-11-30,30,national,11,1400,t," National",National,U.S.,US,Single Units Only,-2,405033.82019824302,-0.0037493477181664847,0.035453366547414822,413580.07039019599,0.0032213280796278276,0.050462034148276658,224.39532452073499,-0.0074547582818185187,0.041005720596708706,230.068570758812,0.0099044788079580837,0.062764937750240613,412643.011162557,-0.051420616755633364,-0.34659305021980924,383481.706384786,-0.023588958602482113,-0.35334838734856244,477143.62360398402,-0.031511353866265801,-0.24514039311961378,1042991.96393646,0.0061877854252818665,0.33589335677726995,2.5472887007627998,0.15120551819826966,1.3150772044908499,35.797755396442902,2,16,0.99405567618080704,-0.0037726953699009913,-0.019978036405532862,0.29258933065278098,-0.017013234513672038,-0.20015490089890303,0.17261639981573701,0.010942459371459018,0.082469433638651113,0.35309308686220803,-0.011208754460724946,-0.20630665736452297,,,2023-01-15 00:00:00
2012-03-01,2012-03-31,30,national,11,1400,f," National",National,U.S.,US,Condo/Co-op,3,140199,0.093184336981005478,0.022895611106589664,164665,0.034743128169388404,0.001565827294649047,120,0.067966187674103784,0.0038537507578180197,140,0.029532588905043955,-0.01757667877591107,48215,0.28050048038716691,0.047063980078846157,34087,0.26718189296637096,0.16602056746966376,73064,0.13147059825046359,-0.12194474302816938,269346,0.00058966158383744194,-0.21754599252353779,5.5862815096437055,-1.5627391441913812,-1.8891663702808659,98,-1,-13,0.95673752511656895,0.0031463549273331726,0.0047080201272182709,0.16524436185501687,0.0031047660459829207,0.0061379428389749247,0.066144258335603473,0.0018849150003411447,-0.018071779997949219,0.30307182938954857,-0.0042667765338638697,0.061085392043418785,,,2023-01-15 14:42:04
2015-12-01,2015-12-31,30,national,11,1400,f," National",National,U.S.,US,Single Family Residential,6,245332,0.018723170214733464,0.074708517613951919,236833,-0.031731451387110088,0.082411242383286343,124,0.0058170697965909124,0.078109364693094374,122,-0.022515571544132529,0.074679951739322403,374989,0.24095699262149828,0.096141127033237517,208412,-0.13736331992932704,0.14386046311168066,256242,-0.21765112557295063,0.036521910113224143,1270122,-0.10387305750492493,-0.064001535341435489,3.3870877058337641,-1.3033528711158775,-0.57950655197560241,62,3,-8,0.97414053173433157,0.00023478596962267506,0.004294445065281205,0.19357991540899289,-0.0039017370354093028,0.021433634945276447,0.094313986084773441,-0.023894164100164761,0.020202732342264398,0.2572164992265038,-0.025583782320926229,0.029554088240827392,,,2023-01-15 14:42:04
2012-03-01,2012-03-31,30,national,11,1400,f," National",National,U.S.,US,Single Family Residential,6,176793,0.064199252777577431,0.038346614426982173,207592,0.044344998715239115,0.023749935055746185,92,0.046949024852137811,0.026099898018097534,105,0.027249223615477769,0.016336084171521437,303145,0.29685743748847915,0.077028105189375307,216820,0.31959344006888157,0.18275827048628979,482828,0.22390975729363238,-0.026172559394506134,1638751,0.024418603055741395,-0.14600957862822661,5.4058194278617018,-1.4376497456092716,-1.411844224657389,93,-5,-13,0.96277211948412778,0.0039253403250542052,0.0062773375634792572,0.18557537817440695,0.0071567777548544043,0.014118027876433292,0.058144526216585946,0.0002769176570209253,-0.019665183288225502,0.33039217509493429,0.011391684860146467,0.06107485847826466,,,2023-01-15 14:42:04
2013-01-01,2013-01-31,30,national,11,1400,f," National",National,U.S.,US,Townhouse,13,163511,-0.073911901426982118,0.064177426371907487,175634,0.10440766140806734,0.076522731451542203,107,-0.044831925775691062,0.053563706599248917,112,0.074028271950531632,0.039645385741594152,24359,-0.19507551771062881,0.15904348520458234,20838,0.1894351920896391,0.33671289067747279,39702,0.67614405506205766,0.088990067103615456,122348,0.0031040384247202901,-0.1941189538743171,5.0227273682184075,0.99232167581099429,-2.201117220359234,67,2,-27,0.9728887253061852,-0.00054984896295695584,0.013344266527421267,0.21727236830921273,0.0042197398248841611,0.04917037650233641,0.061527333014439425,0.0081027912680338987,-0.0037619517212419823,0.38280970876721071,0.077393870327484127,0.081925259692745223,,,2023-01-15 14:42:04
2017-12-01,2017-12-31,30,national,11,1400,f," National",National,U.S.,US,Condo/Co-op,3,244730,-0.0040022754186771481,0.08913837733764729,239024,-0.054113389472010942,0.053198416761329081,206,-0.021360216810041743,0.085967614220298749,207,-0.035562421667294397,0.088920798930329337,54180,-0.037480155120662495,0.00029101217954874414,36031,-0.21745067983791733,0.021811010964615907,37418,-0.30556346142630653,-0.032285204024199432,136324,-0.1138923338950345,-0.10873465471999899,2.5161100923575157,-0.21697301755478726,-0.30778777865056561,45,4,-6,0.97922922918763922,-0.0016290620834807923,0.0048476138461889251,0.19995564097784296,-0.0088655364202522846,0.024130695158030929,0.063454430112512769,-0.031053040112223304,-0.0030220132702562796,0.32496919943659736,-0.023623886877803035,0.041868008679763591,,,2023-01-15 14:42:04
2018-07-01,2018-07-31,30,national,11,1400,f," National",National,U.S.,US,Multi-Family (2-4 Unit),4,302343,-0.010548957758115929,0.092356339635857543,317473,-0.024550664582262738,0.07974117397415581,141,0.012490288235736058,0.068707999291744981,144,-0.028862558399317395,0.043854858648521455,11212,-0.059504904045870943,0.054182667463060996,10858,-0.042835320478335381,0.092673784762795641,16584,-0.0098216346032125035,0.13579881006643002,41245,0.050512968931971658,-0.0025996580965631511,3.6786827930626242,0.38526021879045258,-0.20942860675948349,28,-2,-10,0.97546863891858182,-0.00086027908497188221,0.002768326704194024,0.31496790463010116,0.0093269933576970998,0.028006898802891811,0.10978353431450601,-0.00028019802634941804,0.014178004320990006,0.38272578277178448,-0.042059209547693599,0.0035901462048403276,,,2023-01-15 14:42:04
2018-02-01,2018-02-28,30,national,11,1400,f," National",National,U.S.,US,Multi-Family (2-4 Unit),4,273027,-0.046203700451157736,0.14301402573129862,332587,0.07877958183557987,0.17222836194420843,129,-0.01114353104458421,0.15464927701649045,153,0.074805740369735529,0.15538230845486756,8081,-0.096919793944952981,0.0022040511741086011,7686,0.06333397998307877,0.069882434692246642,12891,0.09809303997230634,0.05749014462884694,32783,0.028690964067753733,-0.1221716505982916,4.0568101283637779,0.4953664541995888,-0.5747918793195943,46,-0,-11,0.96260723350379584,-0.0022015236555980033,0.0019622422707818998,0.23152307211505435,-0.016348214786100795,0.0078034566623685908,0.077718922827902145,-0.0051614781241207663,0.0013535884839152718,0.46829267619912734,0.081164122032640285,0.01951548601694858,,,2023-01-15 14:42:04
